r(m), theta(rad), phi(rad), E(Re), E(Im)
3000.000000, -2.890265, 1.319469, 0.000003, 0.000000
3000.000000, -2.890265, 1.288053, 0.000004, 0.000000
3000.000000, -2.890265, 1.256637, 0.000005, 0.000000
3000.000000, -2.890265, 1.225221, 0.000005, 0.000000
3000.000000, -2.890265, 1.193805, 0.000005, 0.000000
3000.000000, -2.890265, 1.162389, 0.000004, 0.000000
3000.000000, -2.890265, 1.130973, 0.000004, 0.000000
3000.000000, -2.890265, 1.099557, 0.000003, 0.000000
3000.000000, -2.890265, 1.068142, 0.000004, 0.000000
3000.000000, -2.890265, 1.036726, 0.000005, 0.000000
3000.000000, -2.890265, 1.005310, 0.000005, 0.000000
3000.000000, -2.890265, 0.973894, 0.000004, 0.000000
3000.000000, -2.890265, 0.942478, 0.000003, 0.000000
3000.000000, -2.890265, 0.911062, 0.000003, 0.000000
3000.000000, -2.890265, 0.879646, 0.000004, 0.000000
3000.000000, -2.890265, 0.848230, 0.000005, 0.000000
3000.000000, -2.890265, 0.816814, 0.000005, 0.000000
3000.000000, -2.890265, 0.785398, 0.000004, 0.000000
3000.000000, -2.890265, 0.753982, 0.000005, 0.000000
3000.000000, -2.890265, 0.722566, 0.000007, 0.000000
3000.000000, -2.890265, 0.691150, 0.000008, 0.000000
3000.000000, -2.890265, 0.659734, 0.000007, 0.000000
3000.000000, -2.890265, 0.628319, 0.000005, 0.000000
3000.000000, -2.890265, 0.596903, 0.000006, 0.000000
3000.000000, -2.890265, 0.565487, 0.000008, 0.000000
3000.000000, -2.890265, 0.534071, 0.000009, 0.000000
3000.000000, -2.890265, 0.502655, 0.000008, 0.000000
3000.000000, -2.890265, 0.471239, 0.000008, 0.000000
3000.000000, -2.890265, 0.439823, 0.000010, 0.000000
3000.000000, -2.890265, 0.408407, 0.000011, 0.000000
3000.000000, -2.890265, 0.376991, 0.000009, 0.000000
3000.000000, -2.890265, 0.345575, 0.000008, 0.000000
3000.000000, -2.890265, 0.314159, 0.000010, 0.000000
3000.000000, -2.890265, 0.282743, 0.000012, 0.000000
3000.000000, -2.890265, 0.251327, 0.000011, 0.000000
3000.000000, -2.890265, 0.219911, 0.000010, 0.000000
3000.000000, -2.890265, 0.188496, 0.000011, 0.000000
3000.000000, -2.890265, 0.157080, 0.000012, 0.000000
3000.000000, -2.890265, 0.125664, 0.000012, 0.000000
3000.000000, -2.890265, 0.094248, 0.000012, 0.000000
3000.000000, -2.890265, 0.062832, 0.000014, 0.000000
3000.000000, -2.890265, 0.031416, 0.000015, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -2.827433, 3.110177, 0.000014, 0.000000
3000.000000, -2.827433, 3.078761, 0.000014, 0.000000
3000.000000, -2.827433, 3.047345, 0.000014, 0.000000
3000.000000, -2.827433, 3.015929, 0.000011, 0.000000
3000.000000, -2.827433, 2.984513, 0.000010, 0.000000
3000.000000, -2.827433, 2.953097, 0.000011, 0.000000
3000.000000, -2.827433, 2.921681, 0.000011, 0.000000
3000.000000, -2.827433, 2.890265, 0.000010, 0.000000
3000.000000, -2.827433, 2.858849, 0.000009, 0.000000
3000.000000, -2.827433, 2.827433, 0.000010, 0.000000
3000.000000, -2.827433, 2.796017, 0.000009, 0.000000
3000.000000, -2.827433, 2.764602, 0.000008, 0.000000
3000.000000, -2.827433, 2.733186, 0.000008, 0.000000
3000.000000, -2.827433, 2.701770, 0.000008, 0.000000
3000.000000, -2.827433, 2.670354, 0.000008, 0.000000
3000.000000, -2.827433, 2.638938, 0.000008, 0.000000
3000.000000, -2.827433, 2.607522, 0.000007, 0.000000
3000.000000, -2.827433, 2.576106, 0.000006, 0.000000
3000.000000, -2.827433, 2.544690, 0.000006, 0.000000
3000.000000, -2.827433, 2.513274, 0.000005, 0.000000
3000.000000, -2.827433, 2.481858, 0.000004, 0.000000
3000.000000, -2.827433, 2.450442, 0.000004, 0.000000
3000.000000, -2.827433, 2.419026, 0.000005, 0.000000
3000.000000, -2.827433, 2.387610, 0.000005, 0.000000
3000.000000, -2.827433, 2.356194, 0.000004, 0.000000
3000.000000, -2.827433, 2.324779, 0.000004, 0.000000
3000.000000, -2.827433, 2.293363, 0.000003, 0.000000
3000.000000, -2.827433, 2.261947, 0.000003, 0.000000
3000.000000, -2.827433, 2.230531, 0.000003, 0.000000
3000.000000, -2.827433, 2.199115, 0.000003, 0.000000
3000.000000, -2.827433, 2.167699, 0.000003, 0.000000
3000.000000, -2.827433, 2.136283, 0.000002, 0.000000
3000.000000, -2.827433, 2.104867, 0.000002, 0.000000
3000.000000, -2.827433, 2.073451, 0.000003, 0.000000
3000.000000, -2.827433, 2.042035, 0.000003, 0.000000
3000.000000, -2.827433, 2.010619, 0.000004, 0.000000
3000.000000, -2.827433, 1.979203, 0.000004, 0.000000
3000.000000, -2.827433, 1.947787, 0.000004, 0.000000
3000.000000, -2.827433, 1.916372, 0.000004, 0.000000
3000.000000, -2.827433, 1.884956, 0.000004, 0.000000
3000.000000, -2.827433, 1.853540, 0.000003, 0.000000
3000.000000, -2.827433, 1.822124, 0.000003, 0.000000
3000.000000, -2.827433, 1.790708, 0.000002, 0.000000
3000.000000, -2.827433, 1.759292, 0.000001, 0.000000
3000.000000, -2.827433, 1.727876, 0.000001, 0.000000
3000.000000, -2.827433, 1.696460, 0.000002, 0.000000
3000.000000, -2.827433, 1.665044, 0.000003, 0.000000
3000.000000, -2.827433, 1.633628, 0.000003, 0.000000
3000.000000, -2.827433, 1.602212, 0.000004, 0.000000
3000.000000, -2.827433, 1.570796, 0.000004, 0.000000
3000.000000, -2.827433, 1.539380, 0.000004, 0.000000
3000.000000, -2.827433, 1.507964, 0.000003, 0.000000
3000.000000, -2.827433, 1.476549, 0.000003, 0.000000
3000.000000, -2.827433, 1.445133, 0.000002, 0.000000
3000.000000, -2.827433, 1.413717, 0.000001, 0.000000
3000.000000, -2.827433, 1.382301, 0.000001, 0.000000
3000.000000, -2.827433, 1.350885, 0.000002, 0.000000
3000.000000, -2.827433, 1.319469, 0.000003, 0.000000
3000.000000, -2.827433, 1.288053, 0.000003, 0.000000
3000.000000, -2.827433, 1.256637, 0.000004, 0.000000
3000.000000, -2.827433, 1.225221, 0.000003, 0.000000
3000.000000, -2.827433, 1.193805, 0.000003, 0.000000
3000.000000, -2.827433, 1.162389, 0.000002, 0.000000
3000.000000, -2.827433, 1.130973, 0.000002, 0.000000
3000.000000, -2.827433, 1.099557, 0.000003, 0.000000
3000.000000, -2.827433, 1.068142, 0.000004, 0.000000
3000.000000, -2.827433, 1.036726, 0.000004, 0.000000
3000.000000, -2.827433, 1.005310, 0.000003, 0.000000
3000.000000, -2.827433, 0.973894, 0.000002, 0.000000
3000.000000, -2.827433, 0.942478, 0.000002, 0.000000
3000.000000, -2.827433, 0.911062, 0.000003, 0.000000
3000.000000, -2.827433, 0.879646, 0.000004, 0.000000
3000.000000, -2.827433, 0.848230, 0.000004, 0.000000
3000.000000, -2.827433, 0.816814, 0.000003, 0.000000
3000.000000, -2.827433, 0.785398, 0.000003, 0.000000
3000.000000, -2.827433, 0.753982, 0.000005, 0.000000
3000.000000, -2.827433, 0.722566, 0.000006, 0.000000
3000.000000, -2.827433, 0.691150, 0.000006, 0.000000
3000.000000, -2.827433, 0.659734, 0.000004, 0.000000
3000.000000, -2.827433, 0.628319, 0.000003, 0.000000
3000.000000, -2.827433, 0.596903, 0.000006, 0.000000
3000.000000, -2.827433, 0.565487, 0.000008, 0.000000
3000.000000, -2.827433, 0.534071, 0.000008, 0.000000
3000.000000, -2.827433, 0.502655, 0.000007, 0.000000
3000.000000, -2.827433, 0.471239, 0.000007, 0.000000
3000.000000, -2.827433, 0.439823, 0.000009, 0.000000
3000.000000, -2.827433, 0.408407, 0.000009, 0.000000
3000.000000, -2.827433, 0.376991, 0.000008, 0.000000
3000.000000, -2.827433, 0.345575, 0.000008, 0.000000
3000.000000, -2.827433, 0.314159, 0.000010, 0.000000
3000.000000, -2.827433, 0.282743, 0.000011, 0.000000
3000.000000, -2.827433, 0.251327, 0.000010, 0.000000
3000.000000, -2.827433, 0.219911, 0.000009, 0.000000
3000.000000, -2.827433, 0.188496, 0.000011, 0.000000
3000.000000, -2.827433, 0.157080, 0.000012, 0.000000
3000.000000, -2.827433, 0.125664, 0.000012, 0.000000
3000.000000, -2.827433, 0.094248, 0.000012, 0.000000
3000.000000, -2.827433, 0.062832, 0.000014, 0.000000
3000.000000, -2.827433, 0.031416, 0.000015, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -2.764602, 3.110177, 0.000014, 0.000000
3000.000000, -2.764602, 3.078761, 0.000014, 0.000000
3000.000000, -2.764602, 3.047345, 0.000014, 0.000000
3000.000000, -2.764602, 3.015929, 0.000011, 0.000000
3000.000000, -2.764602, 2.984513, 0.000010, 0.000000
3000.000000, -2.764602, 2.953097, 0.000010, 0.000000
3000.000000, -2.764602, 2.921681, 0.000010, 0.000000
3000.000000, -2.764602, 2.890265, 0.000010, 0.000000
3000.000000, -2.764602, 2.858849, 0.000009, 0.000000
3000.000000, -2.764602, 2.827433, 0.000009, 0.000000
3000.000000, -2.764602, 2.796017, 0.000009, 0.000000
3000.000000, -2.764602, 2.764602, 0.000008, 0.000000
3000.000000, -2.764602, 2.733186, 0.000007, 0.000000
3000.000000, -2.764602, 2.701770, 0.000007, 0.000000
3000.000000, -2.764602, 2.670354, 0.000007, 0.000000
3000.000000, -2.764602, 2.638938, 0.000007, 0.000000
3000.000000, -2.764602, 2.607522, 0.000006, 0.000000
3000.000000, -2.764602, 2.576106, 0.000005, 0.000000
3000.000000, -2.764602, 2.544690, 0.000005, 0.000000
3000.000000, -2.764602, 2.513274, 0.000004, 0.000000
3000.000000, -2.764602, 2.481858, 0.000003, 0.000000
3000.000000, -2.764602, 2.450442, 0.000003, 0.000000
3000.000000, -2.764602, 2.419026, 0.000003, 0.000000
3000.000000, -2.764602, 2.387610, 0.000004, 0.000000
3000.000000, -2.764602, 2.356194, 0.000004, 0.000000
3000.000000, -2.764602, 2.324779, 0.000003, 0.000000
3000.000000, -2.764602, 2.293363, 0.000003, 0.000000
3000.000000, -2.764602, 2.261947, 0.000002, 0.000000
3000.000000, -2.764602, 2.230531, 0.000002, 0.000000
3000.000000, -2.764602, 2.199115, 0.000002, 0.000000
3000.000000, -2.764602, 2.167699, 0.000003, 0.000000
3000.000000, -2.764602, 2.136283, 0.000002, 0.000000
3000.000000, -2.764602, 2.104867, 0.000002, 0.000000
3000.000000, -2.764602, 2.073451, 0.000002, 0.000000
3000.000000, -2.764602, 2.042035, 0.000002, 0.000000
3000.000000, -2.764602, 2.010619, 0.000002, 0.000000
3000.000000, -2.764602, 1.979203, 0.000002, 0.000000
3000.000000, -2.764602, 1.947787, 0.000003, 0.000000
3000.000000, -2.764602, 1.916372, 0.000003, 0.000000
3000.000000, -2.764602, 1.884956, 0.000003, 0.000000
3000.000000, -2.764602, 1.853540, 0.000003, 0.000000
3000.000000, -2.764602, 1.822124, 0.000002, 0.000000
3000.000000, -2.764602, 1.790708, 0.000002, 0.000000
3000.000000, -2.764602, 1.759292, 0.000001, 0.000000
3000.000000, -2.764602, 1.727876, 0.000001, 0.000000
3000.000000, -2.764602, 1.696460, 0.000001, 0.000000
3000.000000, -2.764602, 1.665044, 0.000002, 0.000000
3000.000000, -2.764602, 1.633628, 0.000002, 0.000000
3000.000000, -2.764602, 1.602212, 0.000002, 0.000000
3000.000000, -2.764602, 1.570796, 0.000002, 0.000000
3000.000000, -2.764602, 1.539380, 0.000002, 0.000000
3000.000000, -2.764602, 1.507964, 0.000002, 0.000000
3000.000000, -2.764602, 1.476549, 0.000002, 0.000000
3000.000000, -2.764602, 1.445133, 0.000002, 0.000000
3000.000000, -2.764602, 1.413717, 0.000002, 0.000000
3000.000000, -2.764602, 1.382301, 0.000002, 0.000000
3000.000000, -2.764602, 1.350885, 0.000002, 0.000000
3000.000000, -2.764602, 1.319469, 0.000002, 0.000000
3000.000000, -2.764602, 1.288053, 0.000002, 0.000000
3000.000000, -2.764602, 1.256637, 0.000002, 0.000000
3000.000000, -2.764602, 1.225221, 0.000002, 0.000000
3000.000000, -2.764602, 1.193805, 0.000002, 0.000000
3000.000000, -2.764602, 1.162389, 0.000002, 0.000000
3000.000000, -2.764602, 1.130973, 0.000003, 0.000000
3000.000000, -2.764602, 1.099557, 0.000003, 0.000000
3000.000000, -2.764602, 1.068142, 0.000003, 0.000000
3000.000000, -2.764602, 1.036726, 0.000002, 0.000000
3000.000000, -2.764602, 1.005310, 0.000001, 0.000000
3000.000000, -2.764602, 0.973894, 0.000002, 0.000000
3000.000000, -2.764602, 0.942478, 0.000003, 0.000000
3000.000000, -2.764602, 0.911062, 0.000003, 0.000000
3000.000000, -2.764602, 0.879646, 0.000003, 0.000000
3000.000000, -2.764602, 0.848230, 0.000002, 0.000000
3000.000000, -2.764602, 0.816814, 0.000002, 0.000000
3000.000000, -2.764602, 0.785398, 0.000003, 0.000000
3000.000000, -2.764602, 0.753982, 0.000005, 0.000000
3000.000000, -2.764602, 0.722566, 0.000005, 0.000000
3000.000000, -2.764602, 0.691150, 0.000004, 0.000000
3000.000000, -2.764602, 0.659734, 0.000002, 0.000000
3000.000000, -2.764602, 0.628319, 0.000004, 0.000000
3000.000000, -2.764602, 0.596903, 0.000006, 0.000000
3000.000000, -2.764602, 0.565487, 0.000007, 0.000000
3000.000000, -2.764602, 0.534071, 0.000006, 0.000000
3000.000000, -2.764602, 0.502655, 0.000005, 0.000000
3000.000000, -2.764602, 0.471239, 0.000007, 0.000000
3000.000000, -2.764602, 0.439823, 0.000008, 0.000000
3000.000000, -2.764602, 0.408407, 0.000008, 0.000000
3000.000000, -2.764602, 0.376991, 0.000007, 0.000000
3000.000000, -2.764602, 0.345575, 0.000008, 0.000000
3000.000000, -2.764602, 0.314159, 0.000010, 0.000000
3000.000000, -2.764602, 0.282743, 0.000011, 0.000000
3000.000000, -2.764602, 0.251327, 0.000009, 0.000000
3000.000000, -2.764602, 0.219911, 0.000009, 0.000000
3000.000000, -2.764602, 0.188496, 0.000011, 0.000000
3000.000000, -2.764602, 0.157080, 0.000012, 0.000000
3000.000000, -2.764602, 0.125664, 0.000012, 0.000000
3000.000000, -2.764602, 0.094248, 0.000012, 0.000000
3000.000000, -2.764602, 0.062832, 0.000014, 0.000000
3000.000000, -2.764602, 0.031416, 0.000015, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -2.701770, 3.110177, 0.000014, 0.000000
3000.000000, -2.701770, 3.078761, 0.000014, 0.000000
3000.000000, -2.701770, 3.047345, 0.000014, 0.000000
3000.000000, -2.701770, 3.015929, 0.000011, 0.000000
3000.000000, -2.701770, 2.984513, 0.000010, 0.000000
3000.000000, -2.701770, 2.953097, 0.000010, 0.000000
3000.000000, -2.701770, 2.921681, 0.000010, 0.000000
3000.000000, -2.701770, 2.890265, 0.000009, 0.000000
3000.000000, -2.701770, 2.858849, 0.000008, 0.000000
3000.000000, -2.701770, 2.827433, 0.000008, 0.000000
3000.000000, -2.701770, 2.796017, 0.000008, 0.000000
3000.000000, -2.701770, 2.764602, 0.000007, 0.000000
3000.000000, -2.701770, 2.733186, 0.000006, 0.000000
3000.000000, -2.701770, 2.701770, 0.000005, 0.000000
3000.000000, -2.701770, 2.670354, 0.000006, 0.000000
3000.000000, -2.701770, 2.638938, 0.000006, 0.000000
3000.000000, -2.701770, 2.607522, 0.000005, 0.000000
3000.000000, -2.701770, 2.576106, 0.000004, 0.000000
3000.000000, -2.701770, 2.544690, 0.000004, 0.000000
3000.000000, -2.701770, 2.513274, 0.000003, 0.000000
3000.000000, -2.701770, 2.481858, 0.000003, 0.000000
3000.000000, -2.701770, 2.450442, 0.000002, 0.000000
3000.000000, -2.701770, 2.419026, 0.000002, 0.000000
3000.000000, -2.701770, 2.387610, 0.000002, 0.000000
3000.000000, -2.701770, 2.356194, 0.000003, 0.000000
3000.000000, -2.701770, 2.324779, 0.000003, 0.000000
3000.000000, -2.701770, 2.293363, 0.000002, 0.000000
3000.000000, -2.701770, 2.261947, 0.000002, 0.000000
3000.000000, -2.701770, 2.230531, 0.000002, 0.000000
3000.000000, -2.701770, 2.199115, 0.000002, 0.000000
3000.000000, -2.701770, 2.167699, 0.000002, 0.000000
3000.000000, -2.701770, 2.136283, 0.000003, 0.000000
3000.000000, -2.701770, 2.104867, 0.000003, 0.000000
3000.000000, -2.701770, 2.073451, 0.000003, 0.000000
3000.000000, -2.701770, 2.042035, 0.000002, 0.000000
3000.000000, -2.701770, 2.010619, 0.000001, 0.000000
3000.000000, -2.701770, 1.979203, 0.000001, 0.000000
3000.000000, -2.701770, 1.947787, 0.000001, 0.000000
3000.000000, -2.701770, 1.916372, 0.000001, 0.000000
3000.000000, -2.701770, 1.884956, 0.000002, 0.000000
3000.000000, -2.701770, 1.853540, 0.000002, 0.000000
3000.000000, -2.701770, 1.822124, 0.000002, 0.000000
3000.000000, -2.701770, 1.790708, 0.000002, 0.000000
3000.000000, -2.701770, 1.759292, 0.000002, 0.000000
3000.000000, -2.701770, 1.727876, 0.000002, 0.000000
3000.000000, -2.701770, 1.696460, 0.000002, 0.000000
3000.000000, -2.701770, 1.665044, 0.000002, 0.000000
3000.000000, -2.701770, 1.633628, 0.000002, 0.000000
3000.000000, -2.701770, 1.602212, 0.000002, 0.000000
3000.000000, -2.701770, 1.570796, 0.000002, 0.000000
3000.000000, -2.701770, 1.539380, 0.000002, 0.000000
3000.000000, -2.701770, 1.507964, 0.000002, 0.000000
3000.000000, -2.701770, 1.476549, 0.000003, 0.000000
3000.000000, -2.701770, 1.445133, 0.000003, 0.000000
3000.000000, -2.701770, 1.413717, 0.000003, 0.000000
3000.000000, -2.701770, 1.382301, 0.000002, 0.000000
3000.000000, -2.701770, 1.350885, 0.000002, 0.000000
3000.000000, -2.701770, 1.319469, 0.000002, 0.000000
3000.000000, -2.701770, 1.288053, 0.000001, 0.000000
3000.000000, -2.701770, 1.256637, 0.000001, 0.000000
3000.000000, -2.701770, 1.225221, 0.000001, 0.000000
3000.000000, -2.701770, 1.193805, 0.000002, 0.000000
3000.000000, -2.701770, 1.162389, 0.000002, 0.000000
3000.000000, -2.701770, 1.130973, 0.000003, 0.000000
3000.000000, -2.701770, 1.099557, 0.000002, 0.000000
3000.000000, -2.701770, 1.068142, 0.000002, 0.000000
3000.000000, -2.701770, 1.036726, 0.000002, 0.000000
3000.000000, -2.701770, 1.005310, 0.000002, 0.000000
3000.000000, -2.701770, 0.973894, 0.000003, 0.000000
3000.000000, -2.701770, 0.942478, 0.000003, 0.000000
3000.000000, -2.701770, 0.911062, 0.000003, 0.000000
3000.000000, -2.701770, 0.879646, 0.000002, 0.000000
3000.000000, -2.701770, 0.848230, 0.000002, 0.000000
3000.000000, -2.701770, 0.816814, 0.000003, 0.000000
3000.000000, -2.701770, 0.785398, 0.000004, 0.000000
3000.000000, -2.701770, 0.753982, 0.000004, 0.000000
3000.000000, -2.701770, 0.722566, 0.000003, 0.000000
3000.000000, -2.701770, 0.691150, 0.000001, 0.000000
3000.000000, -2.701770, 0.659734, 0.000003, 0.000000
3000.000000, -2.701770, 0.628319, 0.000005, 0.000000
3000.000000, -2.701770, 0.596903, 0.000006, 0.000000
3000.000000, -2.701770, 0.565487, 0.000005, 0.000000
3000.000000, -2.701770, 0.534071, 0.000004, 0.000000
3000.000000, -2.701770, 0.502655, 0.000004, 0.000000
3000.000000, -2.701770, 0.471239, 0.000006, 0.000000
3000.000000, -2.701770, 0.439823, 0.000007, 0.000000
3000.000000, -2.701770, 0.408407, 0.000007, 0.000000
3000.000000, -2.701770, 0.376991, 0.000006, 0.000000
3000.000000, -2.701770, 0.345575, 0.000007, 0.000000
3000.000000, -2.701770, 0.314159, 0.000009, 0.000000
3000.000000, -2.701770, 0.282743, 0.000010, 0.000000
3000.000000, -2.701770, 0.251327, 0.000009, 0.000000
3000.000000, -2.701770, 0.219911, 0.000009, 0.000000
3000.000000, -2.701770, 0.188496, 0.000011, 0.000000
3000.000000, -2.701770, 0.157080, 0.000012, 0.000000
3000.000000, -2.701770, 0.125664, 0.000012, 0.000000
3000.000000, -2.701770, 0.094248, 0.000012, 0.000000
3000.000000, -2.701770, 0.062832, 0.000014, 0.000000
3000.000000, -2.701770, 0.031416, 0.000015, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -2.638938, 3.110177, 0.000014, 0.000000
3000.000000, -2.638938, 3.078761, 0.000014, 0.000000
3000.000000, -2.638938, 3.047345, 0.000014, 0.000000
3000.000000, -2.638938, 3.015929, 0.000012, 0.000000
3000.000000, -2.638938, 2.984513, 0.000010, 0.000000
3000.000000, -2.638938, 2.953097, 0.000009, 0.000000
3000.000000, -2.638938, 2.921681, 0.000010, 0.000000
3000.000000, -2.638938, 2.890265, 0.000009, 0.000000
3000.000000, -2.638938, 2.858849, 0.000008, 0.000000
3000.000000, -2.638938, 2.827433, 0.000007, 0.000000
3000.000000, -2.638938, 2.796017, 0.000007, 0.000000
3000.000000, -2.638938, 2.764602, 0.000007, 0.000000
3000.000000, -2.638938, 2.733186, 0.000006, 0.000000
3000.000000, -2.638938, 2.701770, 0.000004, 0.000000
3000.000000, -2.638938, 2.670354, 0.000004, 0.000000
3000.000000, -2.638938, 2.638938, 0.000004, 0.000000
3000.000000, -2.638938, 2.607522, 0.000004, 0.000000
3000.000000, -2.638938, 2.576106, 0.000004, 0.000000
3000.000000, -2.638938, 2.544690, 0.000003, 0.000000
3000.000000, -2.638938, 2.513274, 0.000003, 0.000000
3000.000000, -2.638938, 2.481858, 0.000003, 0.000000
3000.000000, -2.638938, 2.450442, 0.000002, 0.000000
3000.000000, -2.638938, 2.419026, 0.000002, 0.000000
3000.000000, -2.638938, 2.387610, 0.000001, 0.000000
3000.000000, -2.638938, 2.356194, 0.000001, 0.000000
3000.000000, -2.638938, 2.324779, 0.000002, 0.000000
3000.000000, -2.638938, 2.293363, 0.000002, 0.000000
3000.000000, -2.638938, 2.261947, 0.000002, 0.000000
3000.000000, -2.638938, 2.230531, 0.000002, 0.000000
3000.000000, -2.638938, 2.199115, 0.000001, 0.000000
3000.000000, -2.638938, 2.167699, 0.000001, 0.000000
3000.000000, -2.638938, 2.136283, 0.000002, 0.000000
3000.000000, -2.638938, 2.104867, 0.000002, 0.000000
3000.000000, -2.638938, 2.073451, 0.000003, 0.000000
3000.000000, -2.638938, 2.042035, 0.000002, 0.000000
3000.000000, -2.638938, 2.010619, 0.000002, 0.000000
3000.000000, -2.638938, 1.979203, 0.000002, 0.000000
3000.000000, -2.638938, 1.947787, 0.000001, 0.000000
3000.000000, -2.638938, 1.916372, 0.000001, 0.000000
3000.000000, -2.638938, 1.884956, 0.000001, 0.000000
3000.000000, -2.638938, 1.853540, 0.000001, 0.000000
3000.000000, -2.638938, 1.822124, 0.000001, 0.000000
